user_id,item_id,cat_id,seller_id,brand_id,time_stamp,action_type
80734,368,1611,1816,2044.0,925,0
80734,368,1611,1816,2044.0,924,0
80734,368,1611,1816,2044.0,924,3
141186,396,247,4769,7587.0,817,0
400223,336,994,1129,5494.0,610,0
376118,476,812,442,7090.0,530,0
214789,472,737,801,5890.0,923,0
327574,323,1397,3677,5434.0,1111,0
51920,472,737,801,5890.0,923,0
254446,472,737,801,5890.0,925,0
404491,428,946,1963,6109.0,1025,0
275006,371,664,962,5052.0,1108,0
372996,428,946,1963,6109.0,1018,0
372996,428,946,1963,6109.0,1018,0
86502,472,737,801,5890.0,925,0
392317,472,737,801,5890.0,925,0
28809,387,184,3449,7394.0,526,0
314079,420,582,1214,6762.0,615,0
285073,329,1505,957,6313.0,711,0
397026,472,737,801,5890.0,1008,0
397026,472,737,801,5890.0,924,0
397026,472,737,801,5890.0,925,0
397026,472,737,801,5890.0,925,0
397026,472,737,801,5890.0,923,2
397026,472,737,801,5890.0,923,2
397026,472,737,801,5890.0,923,0
397026,472,737,801,5890.0,923,0
397026,472,737,801,5890.0,923,0
397026,472,737,801,5890.0,923,0
397026,472,737,801,5890.0,923,0
397026,472,737,801,5890.0,923,0
397026,472,737,801,5890.0,923,0
318968,346,662,4425,2458.0,1003,0
54779,457,1397,651,8353.0,1109,0
195080,472,737,801,5890.0,1107,0
388635,424,662,3432,5093.0,520,0
363032,424,662,3432,5093.0,1111,2
363032,424,662,3432,5093.0,1111,0
363032,424,662,3432,5093.0,1111,0
363032,424,662,3432,5093.0,1111,0
363032,424,662,3432,5093.0,1111,0
219053,368,1611,1816,2044.0,912,0
219053,368,1611,1816,2044.0,912,0
219053,368,1611,1816,2044.0,912,0
219053,368,1611,1816,2044.0,917,0
313433,472,737,801,5890.0,925,0
313433,472,737,801,5890.0,925,0
313433,472,737,801,5890.0,925,2
313433,472,737,801,5890.0,925,0
313433,472,737,801,5890.0,925,0
243151,399,1505,852,6158.0,903,0
289572,423,351,3656,679.0,1024,0
220854,472,737,801,5890.0,925,0
365761,436,451,262,2980.0,516,2
247213,368,1611,1816,2044.0,912,0
170984,472,737,801,5890.0,1007,0
54795,472,737,801,5890.0,923,0
54795,472,737,801,5890.0,923,2
54795,472,737,801,5890.0,923,0
54795,472,737,801,5890.0,923,2
54795,472,737,801,5890.0,923,0
54795,472,737,801,5890.0,923,0
54795,472,737,801,5890.0,923,0
54795,472,737,801,5890.0,923,0
54795,472,737,801,5890.0,923,0
54795,472,737,801,5890.0,923,0
54795,472,737,801,5890.0,923,0
54795,472,737,801,5890.0,923,0
54795,472,737,801,5890.0,924,0
54795,472,737,801,5890.0,922,0
54795,472,737,801,5890.0,922,0
54795,472,737,801,5890.0,922,0
54795,472,737,801,5890.0,922,3
54795,472,737,801,5890.0,922,0
324292,472,737,801,5890.0,923,0
379793,425,1604,158,99.0,623,0
272043,472,737,801,5890.0,923,2
272043,472,737,801,5890.0,923,0
46400,390,464,235,2020.0,807,0
64904,472,737,801,5890.0,1016,0
64904,472,737,801,5890.0,1016,0
64904,472,737,801,5890.0,1016,0
302912,424,662,3432,5093.0,1109,3
246844,408,1388,4659,7628.0,611,0
15082,424,662,3432,5093.0,1111,0
15082,424,662,3432,5093.0,1111,0
15082,424,662,3432,5093.0,1111,0
15082,424,662,3432,5093.0,1111,0
15082,424,662,3432,5093.0,1111,0
15082,424,662,3432,5093.0,1111,0
15082,424,662,3432,5093.0,1111,0
15082,424,662,3432,5093.0,1111,2
56553,472,737,801,5890.0,1021,2
56553,472,737,801,5890.0,1021,0
56553,472,737,801,5890.0,1021,0
56553,472,737,801,5890.0,1021,0
343640,424,662,3432,5093.0,904,0
35780,425,1604,158,99.0,815,3
335299,436,451,262,2980.0,829,0
335299,436,451,262,2980.0,829,2
372751,397,1188,4322,4131.0,1111,2
372751,397,1188,4322,4131.0,1111,0
372751,397,1188,4322,4131.0,1111,0
372751,397,1188,4322,4131.0,1111,0
62939,472,737,801,5890.0,923,0
162445,472,737,801,5890.0,1101,0
188311,425,1604,158,99.0,721,3
409262,365,1213,1364,6326.0,709,0
175032,445,946,4409,689.0,1108,0
27973,332,320,995,3594.0,609,0
391479,428,946,1963,6109.0,1019,0
355859,369,267,3739,4243.0,1003,3
138693,423,351,3656,679.0,1106,0
138693,423,351,3656,679.0,1106,0
138693,423,351,3656,679.0,1008,3
138693,423,351,3656,679.0,1008,0
138693,423,351,3656,679.0,1008,0
138693,423,351,3656,679.0,1111,0
111799,472,737,801,5890.0,925,0
336195,472,737,801,5890.0,1023,0
336195,472,737,801,5890.0,1023,0
7669,472,737,801,5890.0,925,0
322069,472,737,801,5890.0,1014,0
322069,472,737,801,5890.0,1014,0
322069,472,737,801,5890.0,1014,2
322069,472,737,801,5890.0,1014,0
322069,472,737,801,5890.0,1014,0
322069,472,737,801,5890.0,1017,0
322069,472,737,801,5890.0,923,0
322069,472,737,801,5890.0,923,0
121321,457,1397,651,8353.0,1111,0
121321,457,1397,651,8353.0,1111,0
121321,457,1397,651,8353.0,1111,0
121321,457,1397,651,8353.0,1110,0
121321,457,1397,651,8353.0,1110,0
74801,472,737,801,5890.0,1016,0
160577,472,737,801,5890.0,925,0
160577,472,737,801,5890.0,920,0
160577,472,737,801,5890.0,923,0
160577,472,737,801,5890.0,923,0
160577,472,737,801,5890.0,923,2
70271,472,737,801,5890.0,924,2
70271,472,737,801,5890.0,924,0
70271,472,737,801,5890.0,924,0
70271,472,737,801,5890.0,924,0
70271,472,737,801,5890.0,924,0
70271,472,737,801,5890.0,927,0
70271,472,737,801,5890.0,1003,0
70271,472,737,801,5890.0,927,0
387486,408,1388,4659,7628.0,930,3
261431,472,737,801,5890.0,1023,0
199797,472,737,801,5890.0,1012,0
199797,472,737,801,5890.0,1107,0
157880,424,662,3432,5093.0,1106,0
55561,472,737,801,5890.0,1015,0
158383,432,1228,1365,2297.0,526,0
158383,432,1228,1365,2297.0,526,0
158383,432,1228,1365,2297.0,526,0
158383,432,1228,1365,2297.0,526,0
141678,472,737,801,5890.0,923,2
295979,472,737,801,5890.0,923,0
295979,472,737,801,5890.0,922,0
295979,472,737,801,5890.0,919,0
295979,472,737,801,5890.0,919,0
295979,472,737,801,5890.0,919,0
414450,344,1213,2929,7911.0,613,0
93392,405,276,1766,1297.0,831,0
117355,472,737,801,5890.0,924,2
117355,472,737,801,5890.0,924,0
117355,472,737,801,5890.0,924,0
117355,472,737,801,5890.0,924,0
131590,368,1611,1816,2044.0,1016,0
131590,368,1611,1816,2044.0,1111,0
131590,368,1611,1816,2044.0,1111,0
131590,368,1611,1816,2044.0,1111,0
131590,368,1611,1816,2044.0,1111,0
131590,368,1611,1816,2044.0,1111,0
369576,369,267,3739,4243.0,1001,0
204546,428,946,1963,6109.0,1105,0
397953,424,662,3432,5093.0,1106,0
397953,424,662,3432,5093.0,1104,0
349988,338,1142,2721,3954.0,1019,0
245325,368,1611,1816,2044.0,912,0
410931,333,1553,1993,5161.0,1111,0
264479,472,737,801,5890.0,924,0
324479,429,662,2225,5330.0,821,0
178962,371,664,962,5052.0,1110,0
408559,423,351,3656,679.0,1104,3
408559,423,351,3656,679.0,1104,0
408559,423,351,3656,679.0,1104,0
408559,423,351,3656,679.0,1104,0
408559,472,737,801,5890.0,923,0
408559,472,737,801,5890.0,923,3
193332,459,2,2813,5818.0,906,0
234825,368,1611,1816,2044.0,1110,0
141960,390,464,235,2020.0,714,0
157787,472,737,801,5890.0,921,3
318071,448,1583,4663,4234.0,620,0
61773,368,1611,1816,2044.0,912,0
50141,472,737,801,5890.0,1007,0
50141,472,737,801,5890.0,1003,0
50141,472,737,801,5890.0,925,2
50141,472,737,801,5890.0,925,0
50141,472,737,801,5890.0,925,0
60162,480,656,339,469.0,1025,0
60162,323,1397,3677,5434.0,1101,0
184150,472,737,801,5890.0,1007,0
343678,397,1188,4322,4131.0,1012,0
29744,472,737,801,5890.0,925,0
29744,472,737,801,5890.0,925,0
29744,472,737,801,5890.0,925,0
29744,472,737,801,5890.0,922,0
243200,425,1604,158,99.0,722,0
322390,452,1034,3534,8108.0,1020,0
334535,472,737,801,5890.0,923,0
235564,368,1611,1816,2044.0,912,0
348512,354,1329,501,4058.0,1101,0
205677,376,184,4834,4471.0,727,0
205677,376,184,4834,4471.0,713,0
149080,433,1643,99,6762.0,1110,0
162642,472,737,801,5890.0,925,0
243149,425,1604,158,99.0,720,0
207664,390,464,235,2020.0,714,0
366407,368,1611,1816,2044.0,1103,0
117857,431,1591,4790,2625.0,1110,0
14672,329,1505,957,6313.0,805,0
68130,457,1397,651,8353.0,1103,0
68130,457,1397,651,8353.0,1103,0
259844,444,387,830,6866.0,606,0
140505,425,1604,158,99.0,722,0
146808,472,737,801,5890.0,924,0
391837,432,1228,1365,2297.0,830,3
345828,390,464,235,2020.0,801,0
60302,368,1611,1816,2044.0,1102,0
60302,368,1611,1816,2044.0,1102,0
374432,334,1208,727,2276.0,1027,0
339494,457,1397,651,8353.0,1015,0
187291,472,737,801,5890.0,1001,0
42113,428,946,1963,6109.0,1020,0
338277,457,1397,651,8353.0,1111,0
346044,368,1611,1816,2044.0,908,0
346044,368,1611,1816,2044.0,908,0
278687,472,737,801,5890.0,923,0
412511,472,737,801,5890.0,1009,0
412511,472,737,801,5890.0,923,2
412511,472,737,801,5890.0,1013,0
412511,472,737,801,5890.0,927,0
412511,472,737,801,5890.0,921,0
41229,472,737,801,5890.0,923,0
41229,472,737,801,5890.0,923,2
41229,472,737,801,5890.0,923,2
41229,472,737,801,5890.0,923,0
41229,472,737,801,5890.0,923,0
305441,472,737,801,5890.0,1023,0
406439,354,1329,501,4058.0,1106,0
334998,436,451,262,2980.0,716,0
334998,436,451,262,2980.0,716,0
334998,436,451,262,2980.0,716,0
134023,424,662,3432,5093.0,1109,0
134023,424,662,3432,5093.0,1109,0
134023,424,662,3432,5093.0,1110,0
134023,424,662,3432,5093.0,1106,3
134023,424,662,3432,5093.0,1111,2
10423,472,737,801,5890.0,923,0
150806,476,812,442,7090.0,1011,0
83221,377,384,1534,2416.0,717,0
279458,472,737,801,5890.0,925,0
279458,472,737,801,5890.0,925,0
279458,472,737,801,5890.0,925,0
5979,395,1256,548,8123.0,1011,0
5979,395,1256,548,8123.0,1011,0
5979,395,1256,548,8123.0,1014,0
5979,395,1256,548,8123.0,1014,0
5979,395,1256,548,8123.0,1109,0
249047,344,1213,2929,7911.0,707,0
325865,457,1397,651,8353.0,1109,0
274739,457,1397,651,8353.0,1108,0
350543,472,737,801,5890.0,1025,0
82406,368,1611,1816,2044.0,1108,0
171918,472,737,801,5890.0,922,0
171918,472,737,801,5890.0,922,3
171918,472,737,801,5890.0,924,0
171918,472,737,801,5890.0,924,0
171918,472,737,801,5890.0,924,0
171918,472,737,801,5890.0,924,0
171918,472,737,801,5890.0,924,2
171918,472,737,801,5890.0,924,0
171918,472,737,801,5890.0,924,2
171918,472,737,801,5890.0,923,0
171918,472,737,801,5890.0,923,2
171918,472,737,801,5890.0,923,0
171918,472,737,801,5890.0,923,0
171918,472,737,801,5890.0,923,0
270912,365,1213,1364,6326.0,825,0
270912,365,1213,1364,6326.0,825,2
270912,365,1213,1364,6326.0,825,2
270912,365,1213,1364,6326.0,825,2
270912,365,1213,1364,6326.0,825,0
270912,365,1213,1364,6326.0,825,0
270912,365,1213,1364,6326.0,825,2
270912,365,1213,1364,6326.0,825,2
270912,365,1213,1364,6326.0,825,2
196372,344,1213,2929,7911.0,1111,0
9961,457,1397,651,8353.0,1105,0
158537,365,1213,1364,6326.0,907,0
107607,449,40,1102,1214.0,808,0
217698,425,1604,158,99.0,624,0
137222,446,1467,4404,4607.0,904,0
211567,336,994,1129,5494.0,1110,0
103585,472,737,801,5890.0,923,0
378992,476,812,442,7090.0,703,0
417319,476,812,442,7090.0,524,0
218869,380,36,3560,2446.0,1018,0
218869,380,36,3560,2446.0,1018,0
218869,380,36,3560,2446.0,1018,0
218869,380,36,3560,2446.0,1018,2
328887,425,1604,158,99.0,802,0
328887,425,1604,158,99.0,807,0
328887,425,1604,158,99.0,807,3
5876,337,1505,1221,7734.0,524,0
372517,457,1397,651,8353.0,1027,0
392444,467,151,1056,1439.0,701,0
392444,467,151,1056,1439.0,701,0
250137,469,821,2594,6439.0,529,0
69129,334,1208,727,2276.0,1110,0
275270,467,151,1056,1439.0,1111,0
68354,476,812,442,7090.0,804,0
86443,467,151,1056,1439.0,926,0
1599,368,1611,1816,2044.0,1018,0
99176,460,992,215,3969.0,1110,0
153803,462,786,4726,3188.0,625,0
252852,467,151,1056,1439.0,810,0
252852,467,151,1056,1439.0,810,0
289559,457,1397,651,8353.0,1110,0
382009,472,737,801,5890.0,923,2
59026,424,662,3432,5093.0,1107,3
303332,472,737,801,5890.0,923,0
258103,457,1397,651,8353.0,1004,0
258103,457,1397,651,8353.0,1004,0
169764,424,662,3432,5093.0,929,0
169764,424,662,3432,5093.0,929,0
307444,390,464,235,2020.0,704,0
121848,393,662,1835,1374.0,609,0
49400,467,151,1056,1439.0,1110,0
113300,334,1208,727,2276.0,1026,0
341519,368,1611,1816,2044.0,1111,0
169395,424,662,3432,5093.0,1111,0
169395,424,662,3432,5093.0,1111,0
27315,424,662,3432,5093.0,1111,0
27315,424,662,3432,5093.0,1107,3
27315,424,662,3432,5093.0,1111,0
27315,424,662,3432,5093.0,1110,0
27315,424,662,3432,5093.0,1110,0
27315,424,662,3432,5093.0,1110,0
27315,424,662,3432,5093.0,1110,0
415266,368,1611,1816,2044.0,913,0
415266,368,1611,1816,2044.0,913,0
415266,368,1611,1816,2044.0,913,0
415266,368,1611,1816,2044.0,1110,0
415266,368,1611,1816,2044.0,910,0
192278,472,737,801,5890.0,927,0
192278,472,737,801,5890.0,921,3
192278,472,737,801,5890.0,921,0
192278,472,737,801,5890.0,923,0
192278,472,737,801,5890.0,923,0
192278,472,737,801,5890.0,923,2
192278,472,737,801,5890.0,923,0
266439,467,151,1056,1439.0,722,0
419320,380,36,3560,2446.0,903,0
419320,380,36,3560,2446.0,903,0
419320,380,36,3560,2446.0,903,2
419320,380,36,3560,2446.0,903,0
225795,449,40,1102,1214.0,814,0
260587,472,737,801,5890.0,923,0
260587,472,737,801,5890.0,923,0
260587,472,737,801,5890.0,923,0
181817,424,662,3432,5093.0,1107,0
116611,424,662,3432,5093.0,1105,0
22099,472,737,801,5890.0,929,0
22099,472,737,801,5890.0,923,2
22099,472,737,801,5890.0,923,0
22099,472,737,801,5890.0,923,0
22099,472,737,801,5890.0,923,0
22099,472,737,801,5890.0,922,0
22099,472,737,801,5890.0,921,0
22099,472,737,801,5890.0,925,0
22099,472,737,801,5890.0,1111,0
22099,472,737,801,5890.0,929,0
60731,472,737,801,5890.0,924,0
60731,472,737,801,5890.0,924,2
60731,472,737,801,5890.0,924,0
60731,472,737,801,5890.0,924,0
292127,467,151,1056,1439.0,1003,0
292127,467,151,1056,1439.0,617,0
292127,467,151,1056,1439.0,617,0
201944,329,1505,957,6313.0,709,0
389754,346,662,4425,2458.0,1001,0
213605,467,151,1056,1439.0,603,0
270168,425,1604,158,99.0,722,0
242860,401,420,152,2773.0,1107,0
63587,467,151,1056,1439.0,1108,0
8488,467,151,1056,1439.0,812,0
8488,467,151,1056,1439.0,812,0
8488,467,151,1056,1439.0,812,0
8488,467,151,1056,1439.0,812,0
8488,467,151,1056,1439.0,813,0
8488,467,151,1056,1439.0,813,0
222510,459,2,2813,5818.0,1104,0
337690,322,756,1218,3943.0,1102,0
210936,368,1611,1816,2044.0,1111,0
77006,472,737,801,5890.0,920,0
403004,467,151,1056,1439.0,824,0
93275,405,276,1766,1297.0,828,0
93275,405,276,1766,1297.0,828,0
322896,469,821,2594,6439.0,720,0
177614,363,1577,28,4446.0,627,0
257100,472,737,801,5890.0,924,0
257100,472,737,801,5890.0,924,0
391976,459,2,2813,5818.0,1111,0
15765,472,737,801,5890.0,923,3
32580,457,1397,651,8353.0,1108,0
384230,467,151,1056,1439.0,1001,0
380519,457,1397,651,8353.0,1107,0
380519,457,1397,651,8353.0,1108,0
134031,448,1583,4663,4234.0,602,0
378147,424,662,3432,5093.0,1104,0
378147,424,662,3432,5093.0,1111,0
378147,424,662,3432,5093.0,1111,2
143841,425,1604,158,99.0,721,0
18833,448,1583,4663,4234.0,601,0
257253,390,464,235,2020.0,619,0
277568,376,184,4834,4471.0,530,0
104227,464,302,191,1766.0,601,0
326760,472,737,801,5890.0,920,3
327547,369,267,3739,4243.0,1023,0
8309,428,946,1963,6109.0,1031,0
12299,472,737,801,5890.0,928,0
12299,472,737,801,5890.0,926,0
12299,472,737,801,5890.0,923,2
12299,472,737,801,5890.0,923,0
294290,457,1397,651,8353.0,1030,0
333784,476,812,442,7090.0,717,0
297250,368,1611,1816,2044.0,1108,0
36355,457,1397,651,8353.0,1107,0
36355,457,1397,651,8353.0,1107,0
19580,472,737,801,5890.0,1019,0
19580,472,737,801,5890.0,1019,3
9321,424,662,3432,5093.0,1028,0
9321,424,662,3432,5093.0,1103,0
193125,477,420,1784,7936.0,1103,0
193125,477,420,1784,7936.0,1103,0
193125,477,420,1784,7936.0,1105,2
376843,405,276,1766,1297.0,829,0
307579,428,946,1963,6109.0,1107,0
164464,467,151,1056,1439.0,1111,0
147253,323,1397,3677,5434.0,1017,0
147253,323,1397,3677,5434.0,1017,0
147253,323,1397,3677,5434.0,1017,0
147253,323,1397,3677,5434.0,1017,0
147253,323,1397,3677,5434.0,1017,0
2455,472,737,801,5890.0,924,0
162355,449,40,1102,1214.0,623,3
140016,449,40,1102,1214.0,625,0
299368,472,737,801,5890.0,920,0
107774,472,737,801,5890.0,920,0
107774,472,737,801,5890.0,920,0
42092,428,946,1963,6109.0,1020,3
313326,424,662,3432,5093.0,1107,0
122783,472,737,801,5890.0,925,0
174399,424,662,3432,5093.0,1111,0
174399,424,662,3432,5093.0,1111,2
174399,424,662,3432,5093.0,1111,0
174399,424,662,3432,5093.0,1111,0
174399,424,662,3432,5093.0,1022,0
174399,424,662,3432,5093.0,1106,0
174399,424,662,3432,5093.0,1106,0
174399,424,662,3432,5093.0,1106,3
321955,472,737,801,5890.0,921,3
321955,472,737,801,5890.0,923,2
57971,323,1397,3677,5434.0,1111,0
57971,323,1397,3677,5434.0,1111,0
403547,472,737,801,5890.0,923,2
135243,457,1397,651,8353.0,1021,0
135243,457,1397,651,8353.0,1031,0
135243,457,1397,651,8353.0,1031,0
135243,457,1397,651,8353.0,1031,0
135243,457,1397,651,8353.0,1031,0
19011,368,1611,1816,2044.0,1110,0
19011,368,1611,1816,2044.0,1111,0
313712,368,1611,1816,2044.0,913,0
313712,368,1611,1816,2044.0,913,3
313712,368,1611,1816,2044.0,913,0
201200,467,151,1056,1439.0,802,0
129206,418,1438,2813,5818.0,520,0
16417,382,1577,3677,5434.0,1104,0
361525,457,1397,651,8353.0,1015,0
361525,457,1397,651,8353.0,1015,3
216469,472,737,801,5890.0,924,0
285109,472,737,801,5890.0,925,0
23277,401,420,152,2773.0,828,0
253364,387,184,3449,7394.0,710,0
172314,472,737,801,5890.0,921,0
270332,457,1397,651,8353.0,1111,0
285098,424,662,3432,5093.0,1107,0
285098,424,662,3432,5093.0,1107,3
366643,472,737,801,5890.0,926,0
366643,472,737,801,5890.0,925,0
366643,472,737,801,5890.0,925,0
22730,472,737,801,5890.0,924,0
22730,472,737,801,5890.0,924,0
22730,472,737,801,5890.0,924,0
22730,472,737,801,5890.0,924,2
254263,449,40,1102,1214.0,703,0
254263,449,40,1102,1214.0,812,0
254263,449,40,1102,1214.0,718,0
254263,449,40,1102,1214.0,718,3
335148,472,737,801,5890.0,925,0
369019,345,469,3085,2153.0,1102,0
289069,442,464,4535,1720.0,928,0
265870,452,1034,3534,8108.0,829,0
97473,472,737,801,5890.0,923,0
97473,472,737,801,5890.0,923,2
97473,472,737,801,5890.0,925,0
28407,431,1591,4790,2625.0,1110,0
367684,457,1397,651,8353.0,1111,0
367684,457,1397,651,8353.0,1111,0
367684,457,1397,651,8353.0,1111,0
325535,445,946,4409,689.0,1110,0
348656,368,1611,1816,2044.0,1015,0
32132,476,812,442,7090.0,729,0
32132,476,812,442,7090.0,729,0
239404,457,1397,651,8353.0,1025,0
239404,457,1397,651,8353.0,1023,3
239404,457,1397,651,8353.0,1023,0
170080,457,1397,651,8353.0,1030,0
170080,457,1397,651,8353.0,1030,0
227788,441,407,2634,6437.0,522,0
227788,441,407,2634,6437.0,625,3
235553,424,662,3432,5093.0,1111,2
235553,424,662,3432,5093.0,1111,0
235553,424,662,3432,5093.0,1111,0
256795,457,1397,651,8353.0,925,0
130369,472,737,801,5890.0,923,2
130369,472,737,801,5890.0,923,0
130369,472,737,801,5890.0,923,0
130369,472,737,801,5890.0,923,0
206107,472,737,801,5890.0,1010,0
31609,344,1213,2929,7911.0,520,0
31609,344,1213,2929,7911.0,610,0
31609,344,1213,2929,7911.0,610,0
31609,344,1213,2929,7911.0,610,2
152661,428,946,1963,6109.0,1022,0
264781,368,1611,1816,2044.0,1018,2
264781,368,1611,1816,2044.0,1018,0
302111,467,151,1056,1439.0,1111,0
323886,472,737,801,5890.0,923,2
323886,472,737,801,5890.0,923,0
56983,472,737,801,5890.0,923,0
56983,472,737,801,5890.0,923,3
385742,390,464,235,2020.0,716,0
385742,390,464,235,2020.0,716,0
237557,418,1438,2813,5818.0,808,0
237557,418,1438,2813,5818.0,808,0
237557,418,1438,2813,5818.0,808,0
237557,418,1438,2813,5818.0,808,2
237557,418,1438,2813,5818.0,808,0
237557,418,1438,2813,5818.0,808,0
301765,467,151,1056,1439.0,1111,0
403687,352,991,3527,869.0,1026,0
241713,472,737,801,5890.0,924,0
288524,368,1611,1816,2044.0,927,0
91912,472,737,801,5890.0,927,0
91912,472,737,801,5890.0,927,3
308885,472,737,801,5890.0,923,0
308885,472,737,801,5890.0,923,0
308885,472,737,801,5890.0,923,0
308885,472,737,801,5890.0,923,2
308885,472,737,801,5890.0,923,0
308885,472,737,801,5890.0,923,0
308885,472,737,801,5890.0,923,0
308885,472,737,801,5890.0,926,0
308885,472,737,801,5890.0,923,0
308885,472,737,801,5890.0,923,0
308885,472,737,801,5890.0,923,0
308885,472,737,801,5890.0,923,0
308885,472,737,801,5890.0,925,0
308885,472,737,801,5890.0,925,0
308885,472,737,801,5890.0,924,0
308885,472,737,801,5890.0,924,0
263297,457,1397,651,8353.0,1102,3
263297,457,1397,651,8353.0,1101,0
153423,368,1611,1816,2044.0,915,0
287449,457,1397,651,8353.0,1024,0
102683,351,1036,641,4265.0,616,0
102683,351,1036,641,4265.0,617,2
102683,351,1036,641,4265.0,617,3
102683,351,1036,641,4265.0,617,0
102683,351,1036,641,4265.0,617,0
238635,347,1349,167,1023.0,624,3
238635,347,1349,167,1023.0,624,0
19249,425,1604,158,99.0,923,0
121849,457,1397,651,8353.0,1103,0
376170,459,2,2813,5818.0,1111,0
415916,472,737,801,5890.0,921,0
15546,368,1611,1816,2044.0,1021,3
400798,368,1611,1816,2044.0,1029,0
400798,368,1611,1816,2044.0,1111,2
157941,467,151,1056,1439.0,1111,0
9983,472,737,801,5890.0,922,0
9983,472,737,801,5890.0,922,0
274078,424,662,3432,5093.0,1106,0
274078,424,662,3432,5093.0,1111,0
340843,472,737,801,5890.0,1015,0
272860,477,420,1784,7936.0,1111,0
272860,477,420,1784,7936.0,1110,0
211353,388,384,3448,1292.0,1111,0
351685,457,1397,651,8353.0,1101,0
215301,344,1213,2929,7911.0,621,0
44967,459,2,2813,5818.0,1111,0
422576,344,1213,2929,7911.0,1107,0
292146,368,1611,1816,2044.0,1111,0
316653,424,662,3432,5093.0,1111,0
87748,476,812,442,7090.0,825,0
87748,476,812,442,7090.0,825,0
208441,326,1238,20,3096.0,909,0
273648,467,151,1056,1439.0,619,0
205982,453,1438,1350,2575.0,925,0
348074,472,737,801,5890.0,923,0
41283,444,387,830,6866.0,1110,0
241101,424,662,3432,5093.0,1110,0
167150,459,2,2813,5818.0,1107,0
285679,472,737,801,5890.0,921,0
285679,472,737,801,5890.0,923,0
285679,472,737,801,5890.0,923,2
285679,472,737,801,5890.0,923,0
285679,472,737,801,5890.0,923,0
285679,472,737,801,5890.0,925,0
424102,337,1505,1221,7734.0,529,0
62340,425,1604,158,99.0,626,0
62340,425,1604,158,99.0,626,0
88336,428,946,1963,6109.0,1110,0
50513,472,737,801,5890.0,923,0
50513,472,737,801,5890.0,923,0
357571,368,1611,1816,2044.0,926,2
357571,368,1611,1816,2044.0,926,0
405936,345,469,3085,2153.0,1107,0
405936,345,469,3085,2153.0,1107,0
405936,345,469,3085,2153.0,1107,0
405936,345,469,3085,2153.0,1107,2
405936,345,469,3085,2153.0,1107,0
15987,387,184,3449,7394.0,530,0
174680,472,737,801,5890.0,925,0
174680,472,737,801,5890.0,924,0
174680,472,737,801,5890.0,923,0
174680,472,737,801,5890.0,923,0
174680,472,737,801,5890.0,923,0
174680,472,737,801,5890.0,923,0
174680,472,737,801,5890.0,923,0
174680,472,737,801,5890.0,923,0
174680,472,737,801,5890.0,923,2
174680,472,737,801,5890.0,923,0
174680,472,737,801,5890.0,923,0
174680,472,737,801,5890.0,923,0
174680,472,737,801,5890.0,923,0
174680,472,737,801,5890.0,923,0
291842,354,1329,501,4058.0,626,0
291842,354,1329,501,4058.0,626,0
291842,354,1329,501,4058.0,1106,0
291842,354,1329,501,4058.0,1110,0
291842,354,1329,501,4058.0,1110,0
291842,354,1329,501,4058.0,1022,0
339468,472,737,801,5890.0,923,3
328019,368,1611,1816,2044.0,1101,0
140501,424,662,3432,5093.0,809,0
23902,472,737,801,5890.0,924,2
93880,408,1388,4659,7628.0,822,0
261548,368,1611,1816,2044.0,1030,0
378290,472,737,801,5890.0,1110,0
378290,472,737,801,5890.0,1110,0
378290,472,737,801,5890.0,1110,3
320596,423,351,3656,679.0,1012,0
76077,334,1208,727,2276.0,1027,0
59143,373,420,121,2337.0,1106,0
59143,373,420,121,2337.0,1106,3
111216,336,994,1129,5494.0,722,0
239470,476,812,442,7090.0,810,0
40590,447,1553,957,6313.0,1111,0
40590,447,1553,957,6313.0,1111,0
40590,447,1553,957,6313.0,1111,0
140899,338,1142,2721,3954.0,1108,0
140899,338,1142,2721,3954.0,1104,0
140899,338,1142,2721,3954.0,1104,0
140899,338,1142,2721,3954.0,1104,0
296628,368,1611,1816,2044.0,914,0
130094,448,1583,4663,4234.0,1006,0
212540,467,151,1056,1439.0,726,0
263385,472,737,801,5890.0,923,3
400848,405,276,1766,1297.0,829,0
91509,365,1213,1364,6326.0,1021,0
34622,472,737,801,5890.0,922,0
381300,398,267,823,6884.0,905,0
381300,398,267,823,6884.0,905,0
381300,398,267,823,6884.0,905,0
381300,398,267,823,6884.0,905,2
334643,372,1112,4801,8424.0,924,0
385451,472,737,801,5890.0,925,0
318991,472,737,801,5890.0,925,3
277062,368,1611,1816,2044.0,930,3
277062,368,1611,1816,2044.0,930,0
277062,368,1611,1816,2044.0,930,0
162988,464,302,191,1766.0,526,0
162988,464,302,191,1766.0,925,0
326756,432,1228,1365,2297.0,831,3
370417,425,1604,158,99.0,901,0
328595,334,1208,727,2276.0,1111,0
328595,334,1208,727,2276.0,1111,2
328595,334,1208,727,2276.0,1111,0
326006,437,656,808,5181.0,1101,3
326006,437,656,808,5181.0,1101,0
326006,437,656,808,5181.0,1101,0
326006,437,656,808,5181.0,1101,0
198684,472,737,801,5890.0,923,0
54272,362,36,3334,6352.0,611,0
412413,472,737,801,5890.0,923,0
123168,472,737,801,5890.0,925,2
123168,472,737,801,5890.0,925,0
247199,424,662,3432,5093.0,1111,2
227738,336,994,1129,5494.0,805,0
19237,387,184,3449,7394.0,526,0
64932,333,1553,1993,5161.0,1109,0
64932,333,1553,1993,5161.0,1109,0
